category,satisfaction_score,Aesthetics,Safety,Vibrancy,Wealth,Depression,Boring
RTL,4.6,4.773260355,3.066024125,3.275327504,4.982534766,5.866734743,5.236834049
RTL,3.8,4.777726054,2.908813059,3.339521527,5.009440184,5.789101481,5.211084843
RTL,3.8,4.88978672,3.028453767,3.241325676,5.134295821,5.958601832,5.391991377
RTL,3.4,4.934618235,3.05495888,3.399260163,5.250109315,5.810910463,5.252559304
RTL,3.0,4.889477849,3.149550319,3.370885432,5.260623097,5.952658057,5.34220016
RTL,2.9,4.880967379,3.003679991,3.467860818,5.162548423,5.660492182,5.182995558
RTL,3.3,4.943534255,3.05767256,3.410912156,5.092410445,6.120786905,5.191994429
RTL,2.9,4.915171742,3.06320101,3.462326229,5.248833418,5.701474667,5.353993535
RTL,3.2,4.853135228,3.058986187,3.448641241,5.139850259,5.798933148,5.245273352
RTL,3.2,4.907146573,3.060774088,3.471752465,5.218922019,6.03257978,5.175352573
RTL,3.4,4.697816849,2.93619889,3.273668766,5.140087605,5.82314086,5.183263063
RTL,4.2,4.791350126,3.059296787,3.565858126,5.067843437,5.861994386,5.256671429
RTL,3.3,4.833550572,2.968752921,3.395107925,5.024034023,5.759428501,5.170623064
RTL,3.2,4.632215619,2.887069046,3.038047433,4.879610419,5.698584676,4.732727408
RTL,4.9,4.786644101,2.989042044,3.287786901,4.948324323,5.892127633,4.82621336
RTL,3.6,4.851515412,3.123357236,3.368636727,5.095384002,5.813995838,5.169241071
RTL,3.6,4.726651788,3.062398136,3.648741007,5.053386927,5.631577611,5.258425236
RTL,3.4,4.865970373,3.046769381,3.335529387,5.142704844,5.948246121,4.893723369
RTL,3.4,4.909204364,3.070952356,3.221390486,5.196864486,5.871240258,5.149485707
RTL,3.3,4.936378241,3.037992299,3.322860777,5.16752398,5.92272079,5.316851497
RTL,3.4,4.921332002,3.163099349,3.484149158,5.122278333,5.733703494,5.197854161
RTL,3.4,4.861387014,3.093458295,3.214069009,5.096040368,5.938826919,4.898946166
RTL,3.3,4.750062823,2.947242975,3.230592191,5.028082728,5.636591911,5.020700336
RTL,3.0,4.929614663,3.158386409,3.538538635,5.178022981,5.762052894,5.206811428
RTL,3.8,4.777726054,2.908813059,3.339521527,5.009440184,5.789101481,5.211084843
RTL,2.9,4.915059805,3.121596754,3.438113987,5.175635457,5.823205471,5.286983132
RTL,3.4,4.821967959,3.041800499,3.336483121,5.115602612,5.719518185,5.246965408
RTL,2.9,4.923458457,3.157565773,3.563681781,5.257461667,5.852616906,5.48589921
RTL,3.2,4.929075956,3.069736302,3.529776573,5.259886742,5.953963637,5.281549096
RTL,3.2,4.907637239,3.077464998,3.536536157,5.082929254,5.91384244,5.443685174
RTL,4.4,4.962244153,3.183579445,3.625312805,5.219419837,5.871871591,5.226876378
RTL,3.2,4.770718336,3.06278348,3.409637094,5.115019679,5.776190639,5.360526562
RTL,3.7,4.926617384,3.153043866,3.679094434,5.370643616,5.982572317,5.472760439
RTL,3.7,4.79871726,3.07771492,3.538752675,5.041908741,5.731667638,5.251628637
RTL,3.3,4.768512607,3.033675909,3.553138375,5.157886624,5.819380164,5.052691579
RTL,3.5,4.894723296,2.986014009,3.381743371,5.189091325,5.824441552,5.170315027
RTL,3.0,4.871996164,2.98820895,3.487680197,5.154904127,5.744289994,5.269113302
RTL,3.4,4.838297606,3.160493076,3.300524175,5.015611172,5.66239512,5.108236909
RTL,3.2,4.906594872,3.07898289,3.23900032,5.085879207,5.892001987,5.132129073
RTL,3.9,4.894505739,2.963618398,3.546566486,5.11712563,5.910238147,5.223445892
RTL,3.3,4.763365269,2.858568907,3.454949737,5.148762703,5.739930749,5.345365047
RTL,3.3,4.814389229,3.045265377,3.485005736,5.129136443,5.806152821,5.338625908
RTL,3.4,4.804294348,3.160270154,3.330667555,5.161215305,5.867982984,5.164144874
RTL,2.7,4.841983795,3.161066532,3.609321356,5.14457798,5.929154158,5.145568132
RTL,3.2,4.7706815,3.155496478,3.550814271,5.097786546,5.789762974,5.165688872
RTL,3.4,4.821967959,3.041800499,3.336483121,5.115602612,5.719518185,5.246965408
RTL,3.6,4.823553562,3.098026872,3.385493338,5.192860484,5.920730948,5.086776137
RTL,2.8,4.726521611,2.91157341,3.421574831,5.122757196,5.898701191,5.071551204
RTL,3.2,4.844070673,3.150498033,3.61077863,5.209900975,5.896517634,5.460018873
RTL,2.8,4.726521611,2.91157341,3.421574831,5.122757196,5.898701191,5.071551204
RTL,4.2,4.902374506,3.094825387,3.387892544,5.241381645,5.973923087,5.292484522
RTL,3.2,4.937262297,3.006773591,3.359725952,5.201523781,5.831017971,5.163932085
RTL,3.4,4.768512607,3.033675909,3.553138375,5.157886624,5.819380164,5.052691579
RTL,3.2,4.856226444,3.053897858,3.474987805,5.103201509,5.582177281,5.258241296
RTL,3.4,4.778205633,3.118240714,3.38082248,4.980809927,5.715243697,5.028768539
RTL,4.9,4.911691785,3.181035876,3.390859008,5.245433211,5.926992178,5.26753521
RTL,4.9,4.834618092,3.027496457,3.367619812,4.975924969,5.900778055,5.064524293
RTL,4.7,4.939041376,2.927859008,3.341047168,5.188511968,5.804076672,5.090839744
RTL,4.9,4.825195193,2.949778318,3.407458246,5.061867952,5.485302329,5.230844259
RTL,3.9,4.732971191,3.122532785,3.576745987,5.131981492,5.672475457,5.224313974
RTL,3.3,4.826732874,3.018737853,3.464579403,5.052226424,5.885810494,5.188361526
RTL,3.5,4.831020951,3.05774802,3.600487947,5.078074098,5.772062659,5.218750119
RTL,3.5,4.903706431,3.145782351,3.230561972,5.156408906,5.881447315,5.00456953
RTL,3.3,4.7633605,3.094328344,3.323560894,5.158965945,5.631344557,5.25906992
RTL,3.4,4.938901901,2.973649085,3.204057813,5.230985403,5.780469537,5.188051581
RTL,3.4,4.83082962,3.123023629,3.482130527,5.242547393,5.93910861,5.298074603
RTL,3.5,4.91159904,2.963307738,3.383451879,5.233645082,5.980432153,5.295089602
RTL,3.4,4.885460615,3.050230861,3.232880771,5.170485377,5.796647072,5.038225293
RTL,3.5,4.816421509,2.921919048,3.577526569,5.171031594,5.758564949,5.529205918
RTL,3.0,4.841288567,3.160530388,3.418608725,5.107045174,5.851596713,5.20897305
RTL,3.2,4.814864159,3.088772357,3.403960228,4.988142014,5.932877541,5.176796794
RTL,3.3,4.764202237,2.893804669,3.4490996,5.036574841,5.644781351,5.17900157
RTL,3.4,4.909719467,3.176967323,3.323477447,5.118002772,5.977583408,5.280652404
RTL,3.0,4.904904127,2.993649125,3.497947156,5.289469719,5.854049563,5.215854883
RTL,3.2,4.83919549,3.005866051,3.393956125,5.126287937,5.903242946,5.129250765
RTL,3.5,4.903706431,3.145782351,3.230561972,5.156408906,5.881447315,5.00456953
RTL,4.3,4.80203712,3.020934999,3.486769199,5.050464749,5.764112949,5.323008776
RTL,3.2,4.8720994,3.137346864,3.276426494,5.14878881,5.969921231,5.163810968
RTL,3.2,4.941392422,3.108520865,3.490129232,5.256192327,6.012640715,5.262470603
RTL,3.7,4.810431361,2.959143639,3.639080048,5.095725894,5.761559844,5.394113183
RTL,3.3,4.872989297,3.064780831,3.464342237,5.12524116,5.802519202,5.233614206
RTL,5.0,4.860859394,3.198254824,3.374343216,5.156680226,5.781430721,5.106980085
RTL,3.7,4.88783884,3.083138347,3.441971362,5.082014203,5.703313947,4.997020125
RTL,3.3,4.785060287,2.942057431,3.322500765,5.048030376,5.789779305,5.217063904
RTL,3.7,4.926617384,3.153043866,3.679094434,5.370643616,5.982572317,5.472760439
RTL,3.4,4.831697226,3.035205126,3.252000272,5.101970911,5.825030804,5.071062326
RTL,3.2,4.90461731,3.145992041,3.2664693,5.09313786,5.768039942,5.235337853
RTL,3.4,4.754205585,2.99284035,3.042029619,5.073680878,5.64506948,5.11143434
RTL,4.6,4.869803786,3.024092197,3.485942125,5.125134468,5.727482796,5.432608962
RTL,3.7,4.837855577,2.97079885,3.588475764,5.09840703,5.750161052,5.28708756
RTL,3.4,4.960562468,3.118779778,3.199780166,5.266299963,5.982895732,5.368855596
RTL,3.3,4.877771378,3.109197021,3.539654076,5.271442056,5.95585084,5.46162951
RTL,3.3,4.90547049,2.94319874,3.324957669,5.115836263,5.88128674,5.063546658
RTL,3.5,4.726521611,2.91157341,3.421574831,5.122757196,5.898701191,5.071551204
RTL,3.3,4.687208772,3.175457597,3.530501604,5.390491366,5.641952157,5.539271593
RTL,3.9,4.732971191,3.122532785,3.576745987,5.131981492,5.672475457,5.224313974
RTL,3.5,4.816421509,2.921919048,3.577526569,5.171031594,5.758564949,5.529205918
RTL,3.5,4.932240486,3.0918203,3.448948383,5.215193629,5.746057749,5.2795434
RTL,3.0,4.924031496,3.224250674,3.4499861,5.221514583,5.963929772,5.356647253
RTL,3.5,4.816421509,2.921919048,3.577526569,5.171031594,5.758564949,5.529205918
RTL,3.4,4.629290342,2.987651169,3.432265401,5.066707969,5.611731648,5.114896655
RTL,3.7,4.963641047,3.010971606,3.323002636,5.018540859,6.016681314,5.199654818
RTL,3.8,4.769998908,3.083220065,3.48391217,5.112229943,5.915164351,5.105962276
RTL,4.7,4.840805888,3.149085939,3.436537683,5.086696029,5.737593055,5.230842948
RTL,3.4,4.765213966,3.076185882,3.520597339,5.131751299,5.69161725,5.316947818
RTL,3.0,4.904904127,2.993649125,3.497947156,5.289469719,5.854049563,5.215854883
RTL,3.9,4.850977302,2.961158454,3.396026254,4.971483469,5.855136395,5.074130416
RTL,3.7,4.826732874,3.018737853,3.464579403,5.052226424,5.885810494,5.188361526
RTL,3.5,4.845684171,2.893215835,3.405152142,5.203186631,5.803068519,5.175387859
RTL,3.4,4.885066867,3.156889617,3.541640043,5.299251437,5.93928504,5.172442436
RTL,3.2,4.982609391,3.146254897,3.400034606,5.224115729,5.934268713,5.058497548
RTL,3.7,4.915171742,3.06320101,3.462326229,5.248833418,5.701474667,5.353993535
RTL,3.1,4.883187294,3.010568261,3.371314228,5.083061934,5.997999549,5.276930928
RTL,2.8,4.826531768,3.038134277,3.26388973,5.201217413,5.811457992,5.218674421
RTL,4.9,4.831923127,3.106782734,3.502464056,5.228674293,5.810708642,5.233507633
RTL,3.2,4.901498079,3.054174185,3.307102323,5.126139641,5.686781883,5.195621967
RTL,4.0,4.890101075,3.062910199,3.440972626,5.037217021,5.870723963,5.179094195
RTL,4.3,4.80203712,3.020934999,3.486769199,5.050464749,5.764112949,5.323008776
RTL,3.3,4.785060287,2.942057431,3.322500765,5.048030376,5.789779305,5.217063904
RTL,3.4,4.823933005,3.075940788,3.431604505,5.282705784,5.778422117,5.364310861
RTL,3.0,4.841288567,3.160530388,3.418608725,5.107045174,5.851596713,5.20897305
RTL,3.3,4.853600025,3.099830091,3.027364612,5.106995344,6.02677536,4.752957821
RTL,3.4,4.815260768,3.132988274,3.373558819,5.195428967,5.886132717,5.473211169
RTL,3.7,4.79871726,3.07771492,3.538752675,5.041908741,5.731667638,5.251628637
RTL,3.7,4.837855577,2.97079885,3.588475764,5.09840703,5.750161052,5.28708756
RTL,2.9,4.991094708,3.495226145,3.351804495,5.291881442,5.944792271,5.275774837
RTL,4.0,4.833858132,3.089337707,3.472003877,5.068724751,5.857547998,5.138551712
RTL,3.7,4.818076015,3.340050817,3.602290809,5.231701374,6.000068903,5.49701345
RTL,3.2,4.830192208,3.116043985,3.435787082,5.035081744,5.731657267,5.151396513
RTL,3.8,4.900240183,3.090637326,3.389341712,5.228841543,5.892264605,5.213128686
RTL,2.8,4.839731216,3.013912082,3.246986985,5.069142342,5.710625291,4.995437503
RTL,3.4,4.821967959,3.041800499,3.336483121,5.115602612,5.719518185,5.246965408
RTL,3.2,4.840475082,3.023168921,3.504239082,5.156801581,5.856630325,5.324758887
RTL,3.5,4.803066611,3.041121423,3.429888129,5.135992289,5.754430413,5.304371595
RTL,3.4,4.894005299,3.09204936,3.536047995,5.079788089,5.813737035,5.275744081
RTL,3.0,4.871996164,2.98820895,3.487680197,5.154904127,5.744289994,5.269113302
RTL,3.3,4.826732874,3.018737853,3.464579403,5.052226424,5.885810494,5.188361526
RTL,3.4,4.821967959,3.041800499,3.336483121,5.115602612,5.719518185,5.246965408
RTL,3.3,4.943534255,3.05767256,3.410912156,5.092410445,6.120786905,5.191994429
RTL,3.3,4.936295986,3.055392087,3.429986596,5.208679676,5.798762679,5.277408242
RTL,3.2,4.802781105,3.065021932,3.523711503,5.063914299,5.907616258,5.333448052
RTL,4.9,4.789234281,2.955497622,3.282676339,5.045821548,6.002588272,5.04814899
RTL,3.7,4.902670383,3.133384466,3.357178628,5.010679483,5.835919619,4.958930731
RTL,3.3,4.809234977,3.049054205,3.459120333,5.140946865,5.953276277,5.203098536
RTL,3.7,4.963641047,3.010971606,3.323002636,5.018540859,6.016681314,5.199654818
RTL,3.4,4.865970373,3.046769381,3.335529387,5.142704844,5.948246121,4.893723369
RTL,3.5,4.819347143,3.08798945,3.479557872,4.987935185,5.660128474,5.110326886
RTL,3.9,4.929075956,3.069736302,3.529776573,5.259886742,5.953963637,5.281549096
RTL,3.8,4.777726054,2.908813059,3.339521527,5.009440184,5.789101481,5.211084843
RTL,3.2,4.870822668,3.19013226,3.537305832,5.106158972,5.7272017,5.363625169
RTL,3.2,4.807573438,3.068040967,3.437144637,5.089857459,5.744387269,5.217700005
RTL,4.7,4.814154029,2.86187458,3.474142969,5.242103815,5.814987302,5.304350495
RTL,3.5,4.777928829,3.072516203,3.316278994,5.175861359,6.009454727,5.170439959
RTL,3.5,4.929075956,3.069736302,3.529776573,5.259886742,5.953963637,5.281549096
RTL,3.4,4.806718588,2.968935311,3.573210061,5.144285798,5.845364094,5.219592929
RTL,3.2,4.770879149,3.050293148,3.359403908,5.116140127,5.84608233,5.165114045
RTL,3.3,4.94874835,3.100409329,3.435897589,5.21995151,5.986523628,5.459905505
RTL,3.8,4.749673247,3.005819499,3.351881206,5.004382133,5.663485527,5.106071234
RTL,4.2,4.690486908,3.026074469,3.386831582,5.025444627,5.616161466,5.224057317
RTL,3.2,4.802781105,3.065021932,3.523711503,5.063914299,5.907616258,5.333448052
RTL,3.0,4.929614663,3.158386409,3.538538635,5.178022981,5.762052894,5.206811428
RTL,3.7,4.872593641,3.146106362,3.505954027,5.181011558,5.837281108,5.271606445
RTL,3.9,4.865406513,2.924661219,3.515268803,5.231098413,5.738116264,5.240243196
RTL,3.8,4.88978672,3.028453767,3.241325676,5.134295821,5.958601832,5.391991377
RTL,3.4,4.755410433,3.035183847,3.598784983,5.205085993,5.640406609,5.221334219
RTL,3.1,4.877455115,3.009331465,3.233388662,5.124765635,5.89483285,5.157842159
RTL,3.4,4.814936161,2.911400855,3.41302526,4.992692471,5.791166663,5.145980954
RTL,3.2,4.881974339,3.043836594,3.339010775,5.20625627,5.857416153,5.129828215
RTL,3.3,4.750062823,2.947242975,3.230592191,5.028082728,5.636591911,5.020700336
RTL,2.9,4.991094708,3.495226145,3.351804495,5.291881442,5.944792271,5.275774837
RTL,3.4,4.826732874,3.018737853,3.464579403,5.052226424,5.885810494,5.188361526
RTL,3.4,4.885460615,3.050230861,3.232880771,5.170485377,5.796647072,5.038225293
RTL,3.0,4.800590992,2.974536359,3.273613572,5.103275537,5.750823259,5.102309942
RTL,3.3,4.94988668,3.02437073,3.172605097,5.126706362,5.702553511,5.25589633
RTL,3.5,4.867057443,3.083226144,3.472327352,5.251160741,5.865450263,5.270596981
RTL,4.8,4.783568621,2.820481539,3.258086026,5.044500589,5.769658685,5.003528953
RTL,3.3,4.791778445,3.112436593,3.383678913,5.11899519,5.771175504,5.15845108
RTL,3.5,4.726521611,2.91157341,3.421574831,5.122757196,5.898701191,5.071551204
RTL,4.5,4.91551888,3.064814746,3.423363447,5.186751127,5.934560776,5.153500676
RTL,3.2,4.810822487,2.942949712,3.521167874,4.997927308,5.782386303,5.093101263
RTL,3.3,4.912994862,3.093469024,3.550294459,5.198691607,5.955802798,5.342943072
RTL,3.2,4.848607302,2.997076154,3.519067347,5.103490472,6.01198554,5.466420412
RTL,3.8,4.884112239,3.104589999,3.363025188,5.048805118,5.769245863,5.177944303
RTL,3.2,4.916083217,3.00519228,3.36608696,5.129236341,5.86608994,5.11706841
RTL,3.3,4.794016004,3.056958079,3.317816377,5.151142359,5.789296031,5.169462919
RTL,4.0,4.860827446,3.06727612,3.424323022,5.272478342,5.90897131,5.310266972
RTL,3.4,4.952839494,3.220194876,3.270366073,5.227951407,6.043290257,5.196688652
RTL,3.1,4.922063231,3.122524142,3.378619969,5.121184349,5.726889133,5.132299662
RTL,3.4,4.856884599,3.241787195,3.500766814,5.218708158,5.824143171,5.138480902
RTL,3.3,4.854680657,3.182641804,3.168617487,5.260656714,5.896517158,5.353880286
RTL,3.2,4.935743451,3.122359991,3.37888062,5.195743203,5.798134923,5.215682507
RTL,3.2,4.867075562,3.056901336,3.422361851,5.134952188,5.798593402,5.162762165
RTL,3.2,4.827657342,3.032828748,3.456722319,5.216037393,5.778918624,5.367415071
RTL,3.2,4.929075956,3.069736302,3.529776573,5.259886742,5.953963637,5.281549096
RTL,3.3,4.768512607,3.033675909,3.553138375,5.157886624,5.819380164,5.052691579
RTL,3.0,4.817017555,2.941971183,3.236779153,5.148728371,5.804569006,5.220224619
RTL,3.5,4.970791459,3.01154238,3.373898566,5.12559855,5.881183624,5.117667198
RTL,3.4,4.937449574,3.187221527,3.299334347,5.288829923,6.00233829,5.309589028
RTL,4.1,4.831923127,3.106782734,3.502464056,5.228674293,5.810708642,5.233507633
RTL,3.2,4.90461731,3.145992041,3.2664693,5.09313786,5.768039942,5.235337853
RTL,3.3,4.791843295,3.118502319,3.490894854,5.05008173,5.647375464,5.185965657
RTL,2.9,4.813231468,3.117844164,3.138885021,5.164446235,5.709378362,5.106670737
RTL,3.5,4.803066611,3.041121423,3.429888129,5.135992289,5.754430413,5.304371595
RTL,3.2,4.742625237,3.033575296,3.261264086,4.993556976,5.85710001,5.02309978
RTL,3.3,4.843492985,3.111263335,3.514232159,5.199780107,6.084697008,5.432301641
RTL,3.4,4.907939434,3.137332201,3.479299128,5.178043962,5.844990969,5.235465288
RTL,3.2,4.920927286,3.104688466,3.459043503,5.140227795,5.989331722,5.310822248
RTL,4.5,4.89114809,3.134613693,3.669968009,5.216994524,5.878438711,5.287118554
RTL,3.3,4.866589785,3.148506582,3.575343668,5.169110179,5.794429541,5.206634879
RTL,3.2,4.83919549,3.005866051,3.393956125,5.126287937,5.903242946,5.129250765
RTL,3.4,4.935058951,3.086563587,3.341789544,5.189100146,5.760227919,5.105026126
RTL,4.6,4.839891076,3.031798422,3.432211339,5.129311919,5.929129243,5.19637537
RTL,3.4,4.778205633,3.118240714,3.38082248,4.980809927,5.715243697,5.028768539
RTL,3.0,4.800590992,2.974536359,3.273613572,5.103275537,5.750823259,5.102309942
RTL,3.4,4.84248054,2.952350557,3.454646647,5.175513387,5.627081513,5.223286748
RTL,3.4,4.742919207,2.962520182,3.330716133,5.00860548,5.726227522,5.161779642
RTL,4.0,4.870283842,3.085447669,3.316730082,5.094300866,5.966031194,5.122697353
RTL,3.2,4.852996111,3.169438601,3.354253292,5.133094072,5.860019207,5.267687678
RTL,4.5,4.918198347,3.007747352,3.264268756,5.188772202,5.828001618,5.173032165
RTL,3.4,4.953739166,3.13518101,3.456990957,5.282783151,5.911198854,5.194386005
RTL,3.2,4.839288354,3.067617834,3.6195997,5.154164672,5.921610355,5.236607909
RTL,3.4,4.869747639,3.119531453,3.345120192,5.147801399,5.776745319,5.180596232
RTL,3.7,4.736203194,3.019622028,3.198043227,5.11499083,5.783097148,5.139607668
RTL,3.4,4.971259952,3.214522958,3.326049149,5.156892657,5.949265957,5.043716311
RTL,3.3,4.888967991,3.119932473,3.437937796,5.115640759,5.727496982,5.23993659
RTL,3.2,4.839348912,3.177705586,3.386587143,5.082711935,5.706644773,5.12313509
RTL,4.2,4.813544989,3.06400615,3.320253611,5.1184448,5.739424467,5.304442167
RTL,3.2,4.867075562,3.056901336,3.422361851,5.134952188,5.798593402,5.162762165
RTL,3.4,4.784290552,3.031333923,3.240022361,5.202368975,5.749383688,5.20823884
RTL,4.9,4.797692657,3.003823161,3.440097928,5.01383996,5.680516005,5.24538064
RTL,3.5,4.911033511,2.911758065,3.44724679,5.175314784,5.765776396,5.311654568
RTL,2.9,4.749673247,3.005819499,3.351881206,5.004382133,5.663485527,5.106071234
RTL,4.0,4.870283842,3.085447669,3.316730082,5.094300866,5.966031194,5.122697353
RTL,4.2,4.822259426,3.106648147,3.444010615,5.024624109,5.693947077,5.133593917
RTL,3.4,4.844020486,3.175396085,3.58159107,5.217101693,5.782410145,5.240939617
RTL,3.3,4.91254282,3.08671838,3.564055324,5.239846706,5.973561406,5.325703859
RTL,4.5,4.860199571,2.998099804,3.333706737,5.034290552,5.813940167,5.134012103
RTL,2.9,4.815419912,3.106659532,3.51625818,5.122914195,5.691073298,5.219764352
RTL,3.2,4.873558283,3.050366759,3.281891704,5.070749164,5.909171939,5.068007588
RTL,4.5,4.879613519,3.145170212,3.472652256,5.320126414,5.918037653,5.256998897
RTL,3.4,4.869994402,3.070703149,3.160214365,5.134748578,5.883105516,5.109736204
RTL,3.3,4.888967991,3.119932473,3.437937796,5.115640759,5.727496982,5.23993659
RTL,3.4,4.860902429,2.965914547,3.459688008,5.154439807,5.860617638,5.176438093
RTL,3.5,4.801328182,2.969975531,3.606323302,5.049845338,5.661933899,5.238198638
RTL,3.4,4.88931644,3.107692659,3.378561437,5.112638712,5.80771327,5.220147014
RTL,3.4,4.917165399,3.183828175,3.295263171,5.157827377,6.163686633,5.144446015
RTL,3.1,4.877455115,3.009331465,3.233388662,5.124765635,5.89483285,5.157842159
RTL,4.2,4.868835568,3.243162513,3.30703938,5.153603077,5.930600166,5.232843876
RTL,2.8,4.839731216,3.013912082,3.246986985,5.069142342,5.710625291,4.995437503
RTL,3.3,4.749539256,3.187411666,3.272882283,4.931249857,6.059466124,5.165977478
RTL,3.2,4.86764884,3.096020162,3.365077674,5.047230721,5.716909528,5.179381013
RTL,3.2,4.877067208,3.014724135,3.49780786,5.110323191,5.837676287,5.220445275
RTL,3.2,4.819347143,3.08798945,3.479557872,4.987935185,5.660128474,5.110326886
RTL,3.2,4.901410818,3.096731722,3.43787694,5.128306389,5.82616961,5.298993707
RTL,3.2,4.796917677,3.097157419,3.247894108,5.126816392,5.809580445,5.221252084
RTL,4.3,4.844241619,3.056952238,3.489165008,5.25437355,5.722272635,5.258195877
RTL,3.2,4.863398314,3.109423816,3.410069227,5.032526255,5.626503944,5.085434556
RTL,3.2,4.764120579,2.992952049,3.298107862,5.059618473,5.690076113,5.163619518
RTL,3.4,4.971259952,3.214522958,3.326049149,5.156892657,5.949265957,5.043716311
RTL,3.4,4.788177252,2.902647316,3.308536887,5.207605481,5.92611599,5.223599553
RTL,3.2,4.753486276,3.041499317,3.502873957,5.115978956,5.974360466,5.370845437
RTL,3.2,4.869994402,3.070703149,3.160214365,5.134748578,5.883105516,5.109736204
RTL,3.8,5.01287508,3.180461287,3.323912561,5.326451659,6.022011638,5.110357285
RTL,3.2,4.817567229,3.068279386,3.54987222,5.095196962,5.623987198,5.107661843
RTL,3.2,4.943683386,3.096904516,3.207550347,5.20414257,5.984103084,5.139704704
RTL,4.5,4.866664171,3.05063951,3.48886776,5.244377494,5.735078096,5.274587154
RTL,3.4,4.729791164,3.077163637,3.526466191,5.291950703,5.864814043,5.241150498
RTL,3.1,4.877455115,3.009331465,3.233388662,5.124765635,5.89483285,5.157842159
RTL,3.4,4.770974278,3.055066884,3.38619715,5.131774187,5.850700855,5.197442889
RTL,3.2,4.810822487,2.942949712,3.521167874,4.997927308,5.782386303,5.093101263
RTL,2.9,4.771272898,2.991843462,3.399350166,4.938467622,5.839603782,5.192842484
RTL,3.4,4.874855995,3.040797114,3.412178695,5.103133559,5.954295754,5.243261576
RTL,2.9,4.784695506,2.998000026,3.54801321,5.005728245,5.78487289,5.109643221
RTL,3.2,4.940171957,2.89226824,3.282479644,5.100411415,5.959740758,5.029993773
RTL,3.9,4.801481009,3.017354906,3.473759949,5.150120735,5.788997769,5.441356778
RTL,4.0,4.890134215,2.960368812,3.184541702,5.212846637,5.849498987,5.078584433
RTL,2.7,4.876522899,2.935470283,3.352875888,5.077595592,5.946925163,5.132109523
RTL,3.7,4.85053432,3.176964641,3.439548731,5.048006415,5.813606143,5.246054649
RTL,3.3,4.899685621,3.08659178,3.315285802,5.174996257,5.781595826,5.123000145
RTL,2.8,4.726521611,2.91157341,3.421574831,5.122757196,5.898701191,5.071551204
RTL,3.3,4.791778445,3.112436593,3.383678913,5.11899519,5.771175504,5.15845108
RTL,3.4,4.932240486,3.0918203,3.448948383,5.215193629,5.746057749,5.2795434
RTL,2.9,4.910474658,3.087667525,3.489304662,5.250226736,5.782715082,5.378313422
RTL,4.1,4.928080559,3.044706404,3.358837783,5.223307371,5.945890784,5.215069652
RTL,3.5,4.92429471,3.010232687,3.36346823,5.201149821,5.980368853,5.155471087
RTL,3.3,4.841777682,2.966929853,3.426050365,5.203034997,5.959214807,5.330100298
RTL,3.1,4.897187948,3.135464609,3.440636456,5.117260933,5.923138976,5.262909889
RTL,3.4,4.937262297,3.006773591,3.359725952,5.201523781,5.831017971,5.163932085
RTL,3.2,4.929075956,3.069736302,3.529776573,5.259886742,5.953963637,5.281549096
RTL,2.9,4.808588862,3.157531202,3.516663611,5.252785802,5.938129067,5.388927341
RTL,3.3,4.940823197,2.97277981,3.371544957,5.252489567,5.743261218,5.17063427
RTL,3.4,4.929931045,3.044674695,3.320335805,5.21078825,5.881283402,5.213503242
RTL,3.3,4.875136852,3.124313176,3.401880741,5.112391353,5.938169241,5.236440778
RTL,3.3,4.668220997,2.967880726,3.200708687,4.955833673,5.693772435,5.26459372
RTL,3.2,4.775396466,2.885958016,3.518342733,5.0710181,5.711148858,5.3936553
RTL,3.0,4.871996164,2.98820895,3.487680197,5.154904127,5.744289994,5.269113302
RTL,3.4,4.787098289,3.164518535,3.529491544,5.203504205,5.752329826,5.214929461
RTL,3.3,4.841777682,2.966929853,3.426050365,5.203034997,5.959214807,5.330100298
RTL,3.4,4.869994402,3.070703149,3.160214365,5.134748578,5.883105516,5.109736204
RTL,3.2,4.929075956,3.069736302,3.529776573,5.259886742,5.953963637,5.281549096
RTL,3.4,4.703113198,2.979205132,3.027399838,4.994807243,5.726031303,4.893528104
RTL,3.2,4.856226444,3.053897858,3.474987805,5.103201509,5.582177281,5.258241296
RTL,4.6,4.773260355,3.066024125,3.275327504,4.982534766,5.866734743,5.236834049
RTL,3.9,4.791350126,3.059296787,3.565858126,5.067843437,5.861994386,5.256671429
RTL,4.5,4.952977538,3.026686072,3.481916666,5.234880209,5.889310837,5.350154638
RTL,3.3,4.854680657,3.182641804,3.168617487,5.260656714,5.896517158,5.353880286
RTL,3.0,4.880850911,3.075924933,3.282475948,5.219130993,5.873789668,5.180032015
RTL,3.5,4.850512266,3.238460004,3.343374729,5.094069839,5.803560615,5.232444644
RTL,3.4,4.941548467,3.083292484,3.059681058,5.061618447,5.918873191,5.214244723
RTL,3.3,4.94988668,3.02437073,3.172605097,5.126706362,5.702553511,5.25589633
RTL,3.3,4.879667282,2.910400391,3.408596694,5.219638824,5.799593568,5.27936554
RTL,3.3,4.87052846,3.183496714,3.413754821,5.210534453,5.821920753,5.286450267
RTL,3.4,4.836652756,2.920522869,3.593599498,5.199015379,5.865796328,5.236735702
RTL,3.4,4.840336561,3.02246815,3.449295938,5.168519139,5.766648412,5.301034451
RTL,3.3,4.93262589,3.132739484,3.496171951,5.307711124,5.92024684,5.298684835
RTL,4.0,4.824230075,3.130700707,3.380814433,5.118011951,5.900068879,5.237087607
RTL,3.0,4.889477849,3.149550319,3.370885432,5.260623097,5.952658057,5.34220016
