segment_id,category,n_poi,mean_satisfaction,mean_Safety,mean_Aesthetics,mean_Vibrancy,mean_Wealth,mean_Depression,mean_Boring,dominant_shap_driver,negative_shap_driver,negative_shap_value,low_satisfaction_flag,low_satisfaction_threshold,geometry_wkt_epsg32649,centroid_x_epsg32649,centroid_y_epsg32649
S000556,CAT,4,3.8,3.149183303,4.817944229,3.4888519049999998,5.215547085000001,5.9346078635,5.222759068,Safety,Boring,-0.015619521355352165,0,3.542857142857143,"MultiLineString ((815042.68805188313126564 3388897.06515348656103015, 814950.87905509257689118 3388978.45583732379600406, 814914.4406674518249929 3389012.83435034612193704, 814903.5459614060819149 3389023.86060593463480473, 814873.48080408514942974 3389050.78846769267693162))",814957.671050533,3388973.480914461
S000854,CAT,2,3.8,3.210899353,4.942775369,3.365809858,5.232855916,5.947493076,5.244509816,Safety,,0.04805774038881643,0,3.542857142857143,"MultiLineString ((826322.60935941687785089 3379098.47684384603053331, 826323.10496541205793619 3379110.41451588971540332, 826335.82128936727531254 3379419.39101175731047988, 826339.8303308142349124 3379466.86990488180890679, 826347.7382757447194308 3379501.08943101204931736, 826355.54340404865797609 3379532.01986025786027312, 826383.61946467345114797 3379607.00093290908262134, 826398.47358626616187394 3379638.14403134724125266, 826403.96883556572720408 3379650.67660899506881833, 826409.97634820197708905 3379664.39033207157626748, 826425.18824574432801455 3379704.38089418271556497, 826454.44993807107675821 3379769.34023098973557353, 826455.51530389487743378 3379773.53535013413056731, 826464.16962322010658681 3379807.52218445995822549, 826471.86110932403244078 3379834.55283406749367714))",826368.4469704293,3379472.5339576015
S001873,CAT,4,3.45,3.05474627,4.8518790005,3.3814826905,5.0402756335,5.8557960394999995,5.159137309,Depression,Depression,-0.060605981143678815,1,3.542857142857143,"MultiLineString ((808990.71660046325996518 3382336.04316595569252968, 808861.51095010642893612 3382401.53255923930555582, 808828.58807186735793948 3382419.23865711316466331, 808811.05719747813418508 3382431.55747324973344803, 808803.07617156067863107 3382437.16773995803669095, 808770.61010260949842632 3382460.41448056604713202, 808764.40138678904622793 3382465.53148876968771219, 808692.23150423495098948 3382517.86772853182628751, 808654.8529624817892909 3382540.89681167481467128, 808622.31307715980801731 3382559.01406342349946499, 808593.70751983218360692 3382572.5930008003488183, 808557.53606642782688141 3382583.98041828721761703, 808511.47986573958769441 3382596.6619298798032105, 808469.45457024360075593 3382604.7858829814940691, 808410.34358070511370897 3382609.32570509938523173, 808347.30365138291381299 3382614.51966043980792165, 808324.7564244894310832 3382616.47371598239988089, 808314.24817631626501679 3382617.39483492309227586, 808296.79603766743093729 3382618.90595977148041129, 808266.02780845970846713 3382615.69754191441461444, 808233.81513968482613564 3382608.56331314612179995, 808212.61585197667591274 3382598.62432570522651076, 808189.26204396598041058 3382582.03109073825180531, 808166.81880718399770558 3382560.79100982053205371, 808143.18583334470167756 3382526.68640517396852374, 808118.60968712659087032 3382489.93557008542120457))",808547.9590846276,3382525.2831645445
S001393,CAT,2,3.7,2.975351214,4.88026166,3.401226103,5.105314255,5.87952137,5.198251009,Safety,Safety,-0.023368800792492907,0,3.542857142857143,"MultiLineString ((806661.91660445602610707 3381235.33012519963085651, 806657.77714001317508519 3381229.1636918461881578, 806493.99405591632239521 3380980.09825463918969035, 806328.034722157754004 3380724.47050042357295752))",806494.572121139,3380980.1643066923
S001630,CAT,2,3.6,3.105339408,4.909484148,3.474946916,5.129928112,5.68375957,5.301273584,Aesthetics,Aesthetics,-0.028106998186433637,0,3.542857142857143,"MultiLineString ((818456.61604435974732041 3384883.07482725707814097, 818456.57167795824352652 3384900.54564404580742121, 818455.95488972566090524 3384919.50919297803193331, 818454.28354640351608396 3384976.51623030053451657))",818455.6270524951,3384929.7981589804
S000987,CAT,20,3.7,2.9896273077,4.829301023599999,3.3473162355,5.146050119700001,5.7821167706,5.176934993200001,Boring,Vibrancy,-0.02189196975970121,0,3.542857142857143,"MultiLineString ((813921.47186111519113183 3394775.46685267006978393, 813908.26851970609277487 3394769.44286833703517914, 813842.3060565444175154 3394736.80509874830022454, 813680.9874728339491412 3394640.07117029838263988, 813652.03450955322477967 3394623.16553879203274846, 813473.86263214726932347 3394518.07415353367105126, 813463.50102458952460438 3394510.69047371577471495, 813319.04200626525562257 3394424.42168972175568342, 813191.20061076455749571 3394352.4691587071865797, 813025.59928872063755989 3394216.82730206148698926, 812921.60747606819495559 3394129.26621915120631456, 812733.13516102149151266 3393970.55408667400479317, 812639.6510118463775143 3393891.83730519469827414, 812346.90758747060317546 3393645.33543782541528344, 812342.45673196809366345 3393641.93178860796615481, 812133.40381620218977332 3393482.03577487077564001, 812108.78991765598766506 3393465.59362996323034167))",812992.6696090488,3394153.50911799
S000725,CAT,2,3.4,3.137266934,4.945376396,3.421527863,5.229689479,5.936473727,5.304245949,Wealth,Wealth,-0.09172901927563341,1,3.542857142857143,"MultiLineString ((822817.57278795575257391 3381315.06980914762243629, 822782.9788588194642216 3381258.89911042153835297, 822747.93080678314436227 3381193.45683563454076648, 822725.15330749517306685 3381131.94430376728996634, 822710.8906021382426843 3381087.18185704248026013, 822700.69308457127772272 3381031.47309947991743684, 822696.75006910460069776 3380988.07324424339458346, 822691.05032063485123217 3380925.2720398916862905, 822673.29255956993438303 3380792.10916914232075214, 822657.73395847796928138 3380656.72514409245923162, 822649.68115401396062225 3380602.54586753062903881, 822643.94191984215285629 3380563.92132384376600385, 822637.12931170780211687 3380518.10479536186903715, 822619.10298401140607893 3380379.05072807474061847, 822602.8700831332243979 3380266.21501320693641901, 822589.20808027777820826 3380174.15906393621116877, 822581.4768636905355379 3380122.05428354861214757))",822670.8195134726,3380727.9452521997
S000355,CAT,12,3.6500000000000004,3.072458465833334,4.885289271666667,3.383970081833334,5.170707523833333,5.930646062,5.2593884866666665,Wealth,Depression,-0.02145140433888201,0,3.542857142857143,"MultiLineString ((815883.53884205152280629 3390092.30265107471495867, 815854.86135905666742474 3390048.59320280328392982, 815792.16128401504829526 3389973.49480010662227869, 815726.82038268656469882 3389900.33972159214317799, 815660.09357750113122165 3389822.01627375278621912, 815582.09002242446877062 3389741.8204478258267045, 815529.1921899679582566 3389683.38368066493421793, 815485.35240743297617882 3389640.90799420047551394, 815450.83108921686653048 3389607.46312609408050776, 815393.64275299734435976 3389561.06749518169090152, 815331.05333496839739382 3389503.6471817041747272, 815305.12968793301843107 3389480.2337063611485064))",815605.8482277506,3389775.546414585
S000051,CAT,16,3.6875000000000004,3.0347236541249996,4.846930578375001,3.41340112675,5.0741397587499995,5.802062630625,5.203744784,Wealth,Wealth,-0.016862995614983743,0,3.542857142857143,"MultiLineString ((818661.58556151285301894 3383183.86917887814342976, 818652.04804185393732041 3383165.17236127099022269, 818639.17686275125015527 3383139.93891735281795263, 818619.10235637007281184 3383100.58440448855981231, 818572.25953795691020787 3383010.98839385854080319, 818556.80815609684213996 3382974.17909566219896078, 818553.95336543093435466 3382967.36810684017837048, 818540.62124784896150231 3382930.04410406295210123, 818531.40760689484886825 3382892.84140843478962779, 818526.50313941470813006 3382849.61619123676791787, 818525.21410917211323977 3382806.95264895772561431, 818522.38444442674517632 3382713.85889799473807216, 818517.41239408543333411 3382587.81147027108818293, 818517.175423554610461 3382581.83255237247794867))",818557.3852953999,3382891.056631369
S000802,CAT,14,3.6428571428571432,3.022810407857143,4.895698257857142,3.5123496142857142,5.151553290142857,5.824020811714286,5.214702350714286,Wealth,Wealth,-0.027363783961036968,0,3.542857142857143,"MultiLineString ((818713.55288626824039966 3380560.41947744367644191, 818618.89537102309986949 3380567.31045758398249745, 818502.09116448671557009 3380575.63703350629657507, 818457.61710102541837841 3380576.79186345636844635, 818314.9620540487812832 3380580.49645615182816982, 818269.12369526701513678 3380579.35859197610989213, 818189.80693703214637935 3380574.44978871988132596, 818146.17668504337780178 3380571.75679790833964944, 818052.85386352043133229 3380565.98196214158087969))",818383.2516081019,3380573.2250672476
S000290,CAT,2,3.6,2.99098748,4.910998344,3.326569498,5.199083567,5.987910271,5.285761476,Wealth,Wealth,-0.04326958040528751,0,3.542857142857143,"MultiLineString ((823691.46309754089452326 3387526.87512037809938192, 823670.54306296817958355 3387516.30104511510580778, 823611.64720763522200286 3387487.35906792990863323, 823588.14695093175396323 3387480.50429972540587187, 823574.143594975117594 3387483.67003378691151738, 823559.05758867552503943 3387488.34636446926742792, 823542.23406681325286627 3387502.91713501466438174, 823516.63825079915113747 3387511.17493954114615917, 823487.68727662041783333 3387514.40328453527763486, 823461.44626334321219474 3387513.10597826214507222, 823433.26497649494558573 3387507.64318882580846548, 823416.32484392856713384 3387505.60347745707258582, 823410.67813233123160899 3387504.92357969330623746, 823384.87891491141635925 3387506.19296876527369022, 823332.15119538502767682 3387511.79525108635425568, 823303.80263055511750281 3387515.76363405305892229, 823283.85941219655796885 3387524.19132974930107594, 823271.78699532558675855 3387531.52267179731279612, 823239.23604046343825758 3387569.00157177727669477, 823211.63574438937939703 3387604.10892398562282324, 823209.79882192402146757 3387604.83090964192524552))",823441.1527796481,3387517.4861888736
S001758,CAT,4,3.5,3.137663543,4.768851399,3.620630085,5.059255838,5.802184582,5.033460975,Aesthetics,Aesthetics,-0.07791397675422734,1,3.542857142857143,"MultiLineString ((826918.96939974208362401 3392633.9504479393362999, 826916.72780504543334246 3392690.72259562276303768, 827019.40472335228696465 3392693.16240338562056422, 827073.18947500875219703 3392694.45142034254968166))",826974.4211887944,3392684.5274402015
S000620,CAT,6,3.6,3.0589659213333333,4.8486813306666665,3.307906945333333,5.130185683666666,5.864541054,5.176000317,Boring,Vibrancy,-0.02868650376070069,0,3.542857142857143,"MultiLineString ((808142.65775580750778317 3387601.01984107680618763, 808151.44974639266729355 3387608.2413735231384635, 808165.72852653707377613 3387634.84358307346701622, 808191.81687256065197289 3387825.57568205147981644, 808197.28989873873069882 3387865.60078338393941522, 808234.31160308257676661 3388043.31536630587652326, 808288.48080706491600722 3388262.06611255276948214, 808304.08583438070490956 3388300.00575951393693686, 808332.91725099075119942 3388368.04747007880359888, 808352.88788214838132262 3388402.73774780612438917, 808374.2029151504393667 3388432.05004273820668459, 808388.70532563258893788 3388447.07137954607605934, 808434.33078456250950694 3388490.91982356877997518, 808506.26125086145475507 3388551.40409280871972442, 808577.34240874671377242 3388614.69500641478225589, 808625.2422535044606775 3388659.88589057000353932, 808675.33084131369832903 3388704.07420704700052738, 808685.1592686444055289 3388712.94635391794145107, 808694.14633533218875527 3388720.35164183704182506))",808337.0031233715,3388205.1425242433
S002030,CAT,18,3.644444444444445,3.024246984222222,4.868152724333333,3.4342097575555552,5.119283689222223,5.789738456555557,5.162324547777778,Vibrancy,Safety,-0.020450477417543536,0,3.542857142857143,"MultiLineString ((807474.48710073321126401 3388360.80216251173987985, 807478.38578286627307534 3388374.6097224336117506, 807499.80621609999798238 3388450.48443691013380885, 807507.2544453872833401 3388535.47282619867473841, 807529.58064397110138088 3388666.10394724225625396, 807535.99627166602294892 3388689.62854606285691261, 807540.45583446160890162 3388705.98283933475613594, 807626.74965531274210662 3388992.80730889644473791, 807671.13716138829477131 3389285.99582308903336525, 807694.78408243483863771 3389442.18279220769181848, 807722.98415103950537741 3389665.20654253102838993, 807728.37498329754453152 3389680.52203448582440615, 807762.38306382740847766 3389789.48900230368599296, 807825.18195932800881565 3389969.13737144414335489, 808091.07146506430581212 3390695.77137038530781865, 808097.26114342315122485 3390712.65292562171816826))",807745.8662846003,3389547.339618425
S001742,CAT,14,3.728571428571429,3.0891841732857137,4.800364000571428,3.5938618775714284,5.123510394999999,5.741830961857143,5.272305914285716,Vibrancy,Vibrancy,-0.024501549089429864,0,3.542857142857143,"MultiLineString ((814724.69073866843245924 3388852.53770926222205162, 814800.5102766053751111 3388953.38594195386394858, 814817.59272937569767237 3388976.11806158162653446, 814873.48080408514942974 3389050.78846769267693162, 814901.20721301157027483 3389087.83989454852417111, 814936.73577122017741203 3389134.25472966721281409, 814969.61804273677989841 3389179.53786494024097919, 815053.39946425275411457 3389291.67672526836395264, 815076.46616527193691581 3389320.22320181177929044, 815078.72189108957536519 3389324.19630172615870833, 815133.81157980766147375 3389378.08784836437553167, 815216.56876116176135838 3389489.67684665601700544, 815229.64644642453640699 3389508.0968602686189115, 815241.79287219874095172 3389526.51202870346605778, 815250.88568259682506323 3389539.99816062394529581, 815251.12507326703052968 3389540.34926080610603094, 815272.85116886033210903 3389573.33040019357576966, 815340.63863885984756052 3389650.6606394425034523, 815395.41089435492176563 3389715.30068532330915332, 815404.56939382548443973 3389727.84545284463092685, 815434.03900825139135122 3389768.20202816324308515, 815513.07945893472060561 3389848.42713462514802814, 815532.53906442224979401 3389866.27961838757619262, 815578.99053379939869046 3389919.54377705603837967, 815633.36298561142757535 3389962.65034504653885961, 815695.42483445047400892 3390030.72476386930793524, 815710.2781482512364164 3390044.85747288633137941, 815719.14308589056599885 3390053.63092002691701055, 815775.27861826692242175 3390108.62285650987178087, 815795.11202331713866442 3390128.76242397353053093))",815241.2265234358,3389507.1457138727
S001020,CAT,10,3.54,3.016192925,4.8306733846,3.4063228486,5.0329658746,5.785391306599999,5.1398565294,Vibrancy,Wealth,-0.03118512839734533,1,3.542857142857143,"MultiLineString ((811698.26304998027626425 3393961.19621562864631414, 811749.24780311668291688 3393897.56098658824339509, 811771.0035765441134572 3393871.48481775168329477, 811830.32550185732543468 3393803.36280509131029248, 811868.3488598526455462 3393760.1204144349321723, 811923.96910123201087117 3393696.89750515064224601, 811989.90270447568036616 3393617.63477491214871407, 812011.32911791990045458 3393589.0520455720834434, 812019.67609864135738462 3393577.91656515933573246, 812060.09712843224406242 3393525.52008483558893204, 812108.78991765598766506 3393465.59362996323034167, 812141.87195643433369696 3393423.68502257112413645, 812153.56021455232985318 3393408.88363502407446504, 812237.1676245282869786 3393310.44324245350435376, 812264.64670825866051018 3393274.4329355088993907, 812321.49183741339948028 3393207.86168259382247925, 812407.2128937232773751 3393095.56436443049460649, 812451.70550531009212136 3393041.57781750941649079, 812466.81143821531441063 3393021.82536156894639134, 812503.88760639308020473 3392973.3624499118886888, 812552.98906421789433807 3392914.07095922809094191))",812128.5600541774,3393440.0403717533
S000278,CAT,2,3.7,3.007526875,4.855965495,3.211002827,4.970397234,5.985372186,5.097596884,Vibrancy,Vibrancy,-0.03969924485278924,0,3.542857142857143,"MultiLineString ((826744.72909315279684961 3376035.93365664687007666, 826761.10030128888320178 3376036.08322325255721807, 826772.61104618106037378 3376039.25013447785750031, 826777.34847035771235824 3376044.77706989087164402, 826779.20328479120507836 3376051.50485597131773829, 826788.42336515919305384 3376259.09912830404937267, 826791.1906976483296603 3376321.32740556495264173, 826787.07578481966629624 3376389.20967894792556763))",826783.6133388818,3376200.1518183933
S001311,CAT,18,3.577777777777778,3.1207602752222225,4.84102690211111,3.376446121222222,5.145237989000001,5.877404014222221,5.192618807222221,Safety,Vibrancy,-0.02932508162006063,0,3.542857142857143,"MultiLineString ((809754.20525643287692219 3380077.09556016186252236, 809686.05912991764489561 3379952.91867052018642426, 809568.08518540346994996 3379744.32697497308254242, 809448.41274099913425744 3379536.14363468484953046, 809442.84700179926585406 3379528.45915022725239396, 809253.17781727167312056 3379180.26879470469430089, 809070.12590706162154675 3378855.68058009212836623))",809411.9679533084,3379466.5049627153
S000160,CAT,8,3.5250000000000004,3.090471089,4.8978675605,3.3479543177499997,5.188395559750001,5.94611489775,5.22182646425,Depression,Depression,-0.04648687064518149,1,3.542857142857143,"MultiLineString ((818573.63558975700289011 3383676.77717745862901211, 818460.45746991061605513 3383720.6508504981175065, 818435.67282555694691837 3383730.9542245022021234, 818378.68446279107593 3383745.42597520258277655, 818282.37919385195709765 3383760.28259134711697698, 817978.51060313428752124 3383843.8793399422429502, 817915.72108814853709191 3383848.86940185260027647))",818247.1637545987,3383772.2572118607
S001552,CAT,2,3.6,2.966977417,4.736315966,3.383491397,5.083164692,5.686774969,5.136367559,Aesthetics,Aesthetics,-0.04252022572761766,0,3.542857142857143,"MultiLineString ((818821.49304274516180158 3388203.50335389003157616, 818633.75730637775268406 3388335.39215994440019131, 818660.82794820342678577 3388379.37289504567161202))",818712.8651178959,3388285.604622854
S000571,CAT,40,4.084999999999999,2.9692808448499988,4.9240760029000015,3.4152278036000006,5.238241994299999,5.891734302150001,5.249343228200001,Aesthetics,,0.039306130338258895,0,3.542857142857143,"MultiLineString ((812394.65754444361664355 3389100.328221813775599, 812486.121615074807778 3389130.11740041989833117, 812625.51510925521142781 3389172.34109789226204157, 812680.46962045435793698 3389189.22999365162104368, 812914.58158449514303356 3389261.16624837787821889, 813024.4987585514318198 3389294.9367337804287672, 813027.3914011858869344 3389295.18721268000081182, 813143.46174734341911972 3389305.19514332571998239, 813193.82452602218836546 3389309.54374634893611073, 813344.58239487325772643 3389326.35553549509495497, 813357.78127662627957761 3389327.82698164507746696))",812871.7377280771,3389235.949069177
S001923,CAT,6,3.7000000000000006,3.1703961093333333,4.901575565333334,3.237461765666666,5.126380920333333,5.772034883666667,5.096294999333334,Vibrancy,Vibrancy,-0.0213209193706362,0,3.542857142857143,"MultiLineString ((816398.7902455001603812 3390251.36198086338117719, 816379.33512905158568174 3390234.40686710877344012, 816354.0403075662907213 3390171.70260406099259853, 816322.36886403756216168 3390084.80144371883943677, 816289.62962483381852508 3390005.15092238411307335, 816255.1529743920546025 3389931.67672329163178802, 816249.77904804667923599 3389920.10802224511280656, 816200.43165888264775276 3389816.71559265954419971, 816154.02889554901048541 3389722.56770200654864311, 816135.10027603257913142 3389701.36611413536593318, 816108.00602885987609625 3389643.27214643731713295, 816088.95710527524352074 3389600.28847221517935395, 816079.84585871465969831 3389576.00048463605344296, 816068.89155521034263074 3389546.77424585726112127, 816041.26537742069922388 3389483.21479781251400709))",816219.67301082,3389868.474221268
S000057,CAT,4,3.55,3.077501357,4.763254642,3.571526647,5.136558056,5.71005404,5.209909558,Aesthetics,Aesthetics,-0.0570382272858113,0,3.542857142857143,"MultiLineString ((820354.11845731385983527 3389551.40324806421995163, 820292.65288375550881028 3389457.86286221165210009))",820323.3856705347,3389504.633055138
S001894,CAT,8,3.55,3.05782316625,4.849105894749999,3.3398841172499996,5.161382496250001,5.796053171,5.2268460095,Wealth,Wealth,-0.05097542428469676,0,3.542857142857143,"MultiLineString ((806508.56798908137716353 3390634.26608039159327745, 806513.59639800130389631 3390583.03099614568054676, 806499.68241359642706811 3390555.1203428553417325, 806505.24167247314471751 3390411.62183217937126756, 806510.62039360613562167 3390272.77987650921568274, 806512.95954130811151117 3390212.46690805954858661, 806518.74850607221014798 3390054.801325430162251, 806518.1510947763454169 3390044.07364504598081112, 806523.0471601135795936 3389961.02455170499160886, 806563.74271608062554151 3389812.90901340916752815, 806613.1063378609251231 3389729.02684637345373631, 806664.33163386303931475 3389607.73803048999980092, 806670.60090863308869302 3389592.89913353277370334, 806687.65317630406934768 3389537.18900709971785545, 806691.81866101687774062 3389515.64193824399262667, 806695.37606809986755252 3389497.24078497430309653, 806707.04695098218508065 3389480.85745987435802817, 806716.18363077891990542 3389473.90287021966651082, 806725.21325250435620546 3389471.0519284182228148))",806557.8838981551,3390038.2421336584
